Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
 
Open Ended Schemes(Debt Scheme - Banking and PSU Fund)
 
Aditya Birla Sun Life Mutual Fund
Edelweiss Mutual Fund
 
141767;INF754K01IH0;INF754K01II8;Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option;26.33;01-Mar-2024
118614;INF754K01BP8;INF754K01BQ6;Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option;26.67;01-Mar-2024
112117;INF754K01285;-;Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option;45.46;01-Mar-2024
141766;INF754K01IK4;INF754K01IL2;Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option;22.21;01-Mar-2024
112118;INF754K01251;INF754K01269;Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option;20.5;01-Mar-2024
118615;INF754K01BS2;-;Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option;50.86;01-Mar-2024
 
Franklin Templeton Mutual Fund
 
150480;INF090I01WN2;-;Franklin India Balanced Advantage Fund- Growth;12.6551;01-Mar-2024
150481;INF090I01WQ5;-;Franklin India Balanced Advantage Fund- Growth- Direct;13.0006;01-Mar-2024
150478;INF090I01WO0;INF090I01WP7;Franklin India Balanced Advantage Fund- IDCW;12.6551;01-Mar-2024
150479;INF090I01WR3;INF090I01WS1;Franklin India Balanced Advantage Fund- IDCW- Direct;13.0006;01-Mar-2024
 
HDFC Mutual Fund
 
100119;INF179K01830;-;HDFC Balanced Advantage Fund - Growth Plan;453.86;01-Mar-2024
118968;INF179K01WA6;-;HDFC Balanced Advantage Fund - Growth Plan - Direct Plan;486.462;01-Mar-2024
100120;INF179K01814;INF179K01822;HDFC Balanced Advantage Fund - IDCW Plan;37.994;01-Mar-2024
118969;INF179K01VY8;INF179K01VZ5;HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan;43.388;01-Mar-2024
 
HSBC Mutual Fund
 
151129;INF917K01IN1;-;HSBC Balanced Advantage Fund - Direct Growth;44.0594;01-Mar-2024
151128;INF917K01IM3;INF917K01IL5;HSBC Balanced Advantage Fund - Direct IDCW;22.6065;01-Mar-2024
151127;INF917K01KY4;-;HSBC Balanced Advantage Fund - Regular Growth;38.7318;01-Mar-2024
151126;INF917K01KW8;INF917K01KX6;HSBC Balanced Advantage Fund - Regular IDCW;19.4458;01-Mar-2024
 
ICICI Prudential Mutual Fund
 
120377;INF109K012B0;-;ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth;70.83;01-Mar-2024
120376;INF109K010B4;INF109K011B2;ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW;26.83;01-Mar-2024
122236;INF109K016W7;INF109K015W9;ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW;23.86;01-Mar-2024
131451;INF109KA1Y50;INF109KA1Y43;ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW;18.08;09-Sep-2022
104685;INF109K01BH2;-;ICICI Prudential Balanced Advantage Fund - Growth;64.01;01-Mar-2024
104686;INF109K01EG8;INF109K01BG4;ICICI Prudential Balanced Advantage Fund - IDCW;17.75;01-Mar-2024
122168;INF109K018W3;INF109K017W5;ICICI Prudential Balanced Advantage Fund - Monthly IDCW;20.34;01-Mar-2024
131450;INF109KA1Y35;INF109KA1Y27;ICICI Prudential Balanced Advantage Fund - Quarterly IDCW;16.38;09-Sep-2022
 
Invesco Mutual Fund
 
120333;INF205K01LN5;-;Invesco India Balanced Advantage Fund - Direct Plan - Growth;55.21;01-Mar-2024
120332;INF205K01LL9;INF205K01LM7;Invesco India Balanced Advantage Fund - Direct Plan - IDCW (Payout / Reinvestment);23.59;01-Mar-2024
106317;INF205K01213;-;Invesco India Balanced Advantage Fund - Growth;47.45;01-Mar-2024
106316;INF205K01239;INF205K01221;Invesco India Balanced Advantage Fund - IDCW (Payout / Reinvestment);20.17;01-Mar-2024
 
ITI Mutual Fund
 
147789;INF00XX01689;-;ITI Balanced Advantage Fund - Direct Plan - Growth Option;14.4709;01-Mar-2024
147788;INF00XX01697;INF00XX01705;ITI Balanced Advantage Fund - Direct Plan - IDCW Option;14.0495;01-Mar-2024
147787;INF00XX01655;-;ITI Balanced Advantage Fund - Regular Plan - Growth Option;13.2840;01-Mar-2024
147786;INF00XX01663;INF00XX01671;ITI Balanced Advantage Fund - Regular Plan - IDCW Option;12.8634;01-Mar-2024
 
Kotak Mahindra Mutual Fund
 
144335;INF174KA1210;-;Kotak Balanced Advantage Fund  - Direct Plan -Growth Option;19.011;01-Mar-2024
144336;INF174KA1160;INF174KA1178;Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option;17.796;01-Mar-2024
144334;INF174KA1194;INF174KA1202;Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option;19.011;01-Mar-2024
144333;INF174KA1186;-;Kotak Balanced Advantage Fund -Regular Plan - Growth Option;17.796;01-Mar-2024
 
LIC Mutual Fund
 
149261;INF767K01QY0;-;LIC MF Balanced Advantage Fund-Direct Plan-Growth;12.4812;01-Mar-2024
149260;INF767K01QZ7;INF767K01RA8;LIC MF Balanced Advantage Fund-Direct Plan-IDCW;12.1167;01-Mar-2024
149259;INF767K01QV6;-;LIC MF Balanced Advantage Fund-Regular Plan-Growth;11.9871;01-Mar-2024
149258;INF767K01QW4;INF767K01QX2;LIC MF Balanced Advantage Fund-Regular Plan-IDCW;11.8215;01-Mar-2024
 
Mahindra Manulife Mutual Fund
 
149406;INF174V01BE0;-;Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth;13.5920;01-Mar-2024
149407;INF174V01BF7;INF174V01BG5;Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW;13.5920;01-Mar-2024
149404;INF174V01BB6;-;Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth;13.0580;01-Mar-2024
149405;INF174V01BC4;INF174V01BD2;Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW;13.0580;01-Mar-2024
 
Mirae Asset Mutual Fund
 
150470;INF769K01IN6;-;Mirae Asset Balanced Advantage Fund Direct Plan- Growth;12.700;01-Mar-2024
150471;INF769K01IM8;INF769K01IO4;Mirae Asset Balanced Advantage Fund Direct Plan- IDCW;12.694;01-Mar-2024
150474;INF769K01IJ4;INF769K01IL0;Mirae Asset Balanced Advantage Fund Regular Plan IDCW;12.416;01-Mar-2024
150473;INF769K01IK2;-;Mirae Asset Balanced Advantage Fund Regular Plan- Growth;12.419;01-Mar-2024
 
Motilal Oswal Mutual Fund
 
139872;INF247L01635;-;Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option;21.1778;01-Mar-2024
139863;INF247L01601;INF247L01627;Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option;15.7175;01-Mar-2024
139870;INF247L01585;-;Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option;19.4045;01-Mar-2024
139866;INF247L01650;INF247L01676;Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment;16.2861;01-Mar-2024
139865;INF247L01643;INF247L01668;Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment;13.7175;01-Mar-2024
139871;INF247L01593;INF247L01619;Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment;13.0757;01-Mar-2024
 
NJ Mutual Fund
 
149264;INF0J8L01040;-;NJ Balanced Advantage Fund - Direct Plan - Growth Option;13.26;01-Mar-2024
149265;INF0J8L01032;-;NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option;13.26;01-Mar-2024
149266;INF0J8L01024;-;NJ Balanced Advantage Fund - Regular Plan - Growth Option;12.86;01-Mar-2024
149263;INF0J8L01016;-;NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option;12.86;01-Mar-2024
 
PGIM India Mutual Fund
 
148658;INF663L01V49;-;PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option;14.16;01-Mar-2024
148659;INF663L01V56;INF663L01V64;PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option;12.25;01-Mar-2024
148660;INF663L01V80;INF663L01V98;PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option;12.19;01-Mar-2024
148657;INF663L01V72;-;PGIM India Balanced Advantage Fund - Regular Plan - Growth Option;13.41;01-Mar-2024
 
PPFAS Mutual Fund
 
152469;-;INF879O01282;Parag Parikh Dynamic Asset Allocation Fund - Direct Plan - Monthly IDCW Reinvestment;10.0112;01-Mar-2024
152468;INF879O01266;-;Parag Parikh Dynamic Asset Allocation Fund - Direct Plan Growth;10.0112;01-Mar-2024
152467;-;INF879O01258;Parag Parikh Dynamic Asset Allocation Fund - Regular Plan - Monthly IDCW Reinvestment;10.0109;01-Mar-2024
152464;INF879O01233;-;Parag Parikh Dynamic Asset Allocation Fund - Regular Plan Growth;10.0109;01-Mar-2024
 
quant Mutual Fund
 
151713;INF966L01BL5;-;quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan;15.7987;01-Mar-2024
151714;INF966L01BO9;-;quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan;15.5682;01-Mar-2024
151712;INF966L01BM3;INF966L01BN1;quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan;15.7956;01-Mar-2024
151715;INF966L01BP6;INF966L01BQ4;quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan;15.5722;01-Mar-2024
 
Samco Mutual Fund
 
152188;INF0K1H01131;-;Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option;10.25;01-Mar-2024
152186;INF0K1H01149;INF0K1H01156;Samco Dynamic Asset Allocation Fund - Direct Plan - IDCW Option;10.25;01-Mar-2024
152187;INF0K1H01099;-;Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option;10.22;01-Mar-2024
152185;INF0K1H01107;INF0K1H01115;Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option;10.22;01-Mar-2024
 
SBI Mutual Fund
 
149134;INF200KA1Y73;-;SBI Balanced Advantage Fund - Direct Plan - Growth;13.8594;29-Feb-2024
149135;INF200KA1Y81;INF200KA1Y99;SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);13.8601;29-Feb-2024
149132;INF200KA1Y40;-;SBI Balanced Advantage Fund - Regular Plan - Growth;13.5035;29-Feb-2024
149133;INF200KA1Y57;INF200KA1Y65;SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);13.5037;29-Feb-2024
134110;INF200KA1671;-;SBI Dynamic Asset Allocation Fund - Direct Plan - Growth;16.8439;02-Jul-2021
134109;INF200KA1648;-;SBI Dynamic Asset Allocation Fund - Regular Plan - Growth;15.9463;02-Jul-2021
134111;INF200KA1689;INF200KA1697;SBI Dynamic Asset Allocation Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);16.8235;02-Jul-2021
134108;INF200KA1655;INF200KA1663;SBI Dynamic Asset Allocation Fund- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);15.9495;02-Jul-2021
 
Shriram Mutual Fund
 
147406;INF680P01208;-;Shriram Balanced Advantage Fund - Direct Growth;18.4657;01-Mar-2024
147403;INF680P01216;INF680P01224;Shriram Balanced Advantage Fund - Direct- IDCW;18.3718;01-Mar-2024
147405;INF680P01174;-;Shriram Balanced Advantage Fund - Regular Growth;16.9101;01-Mar-2024
147404;INF680P01182;INF680P01190;Shriram Balanced Advantage Fund - Regular-IDCW;16.9334;01-Mar-2024
 
Sundaram Mutual Fund
 
149717;INF173K01FI7;-;Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option;36.2120;01-Mar-2024
149718;INF173K01FF3;INF173K01FG1;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;18.6590;01-Mar-2024
149715;INF173K01585;-;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option;31.4832;01-Mar-2024
149716;INF173K01551;INF173K01569;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option;15.5727;01-Mar-2024
 
Tata Mutual Fund
 
146006;INF277K014S6;-;TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ;20.3424;01-Mar-2024
146008;-;INF277K015S3;TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ;20.3424;01-Mar-2024
146005;INF277K011S2;-;TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ;18.7028;01-Mar-2024
146009;-;INF277K012S0;TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option;18.7028;01-Mar-2024
146010;INF277K013S8;-;Tata Balanced Advantage Fund-Direct Plan-Growth;20.3424;01-Mar-2024
146007;INF277K010S4;-;Tata Balanced Advantage Fund-Regular Plan-Growth;18.7028;01-Mar-2024
 
Union Mutual Fund
 
142038;INF582M01DE9;-;Union Balanced Advantage Fund - Direct Plan - Growth Option;19.48;01-Mar-2024
142037;INF582M01DG4;INF582M01DF6;Union Balanced Advantage Fund - Direct Plan - IDCW Option;19.48;01-Mar-2024
142035;INF582M01DI0;-;Union Balanced Advantage Fund - Regular Plan - Growth Option;18.37;01-Mar-2024
142036;INF582M01DK6;INF582M01DJ8;Union Balanced Advantage Fund - Regular Plan - IDCW Option;18.37;01-Mar-2024
 
UTI Mutual Fund
 
100646;-;-;UTI - Unit Linked Insurance Plan;36.2731;01-Mar-2024
120784;-;-;UTI - Unit Linked Insurance Plan- Direct;38.8665;01-Mar-2024
151885;INF789F1AYV3;-;UTI Balanced Advantage Fund - Direct Plan - Growth Option;11.0928;01-Mar-2024
151883;INF789F1AYW1;-;UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option;11.0928;01-Mar-2024
151882;INF789F1AYT7;-;UTI Balanced Advantage Fund - Regular Plan - Growth Option;11.003;01-Mar-2024
151884;INF789F1AYU5;-;UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option;11.0031;01-Mar-2024
 
WhiteOak Capital Mutual Fund
 
151267;INF03VN01738;-;WhiteOak Capital Balanced Advantage Fund Direct Plan Growth;12.348;01-Mar-2024
151268;INF03VN01720;-;WhiteOak Capital Balanced Advantage Fund Regular Plan Growth;12.133;01-Mar-2024
 
Open Ended Schemes(Hybrid Scheme - Equity Savings)
 
Aditya Birla Sun Life Mutual Fund
 
132996;INF209KA1TQ7;INF209KA1TR5;Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW;15.36;01-Mar-2024
132995;INF209KA1TP9;-;Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth;21.54;01-Mar-2024
132997;INF209KA1TT1;INF209KA1TU9;Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW;13.14;01-Mar-2024
132998;INF209KA1TS3;-;Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth;19.58;01-Mar-2024
 
Axis Mutual Fund
 
135120;INF846K01VJ3;-;Axis Equity Saver Fund - Direct Plan - Growth;22.28;01-Mar-2024
135121;INF846K01VK1;INF846K01VL9;Axis Equity Saver Fund - Direct Plan - Monthly IDCW;13.68;01-Mar-2024
135124;INF846K01VM7;INF846K01VN5;Axis Equity Saver Fund - Direct Plan - Quarterly IDCW;14.09;01-Mar-2024
139520;INF846K01XP6;INF846K01XQ4;Axis Equity Saver Fund - Direct Plan - Regular IDCW;13.11;01-Mar-2024
135122;INF846K01VO3;-;Axis Equity Saver Fund - Regular Plan - Growth;20.02;01-Mar-2024
135123;INF846K01VP0;INF846K01VQ8;Axis Equity Saver Fund - Regular Plan - Monthly IDCW;12.06;01-Mar-2024
135125;INF846K01VR6;INF846K01VS4;Axis Equity Saver Fund - Regular Plan - Quarterly IDCW;12.58;01-Mar-2024
139521;INF846K01XR2;INF846K01XS0;Axis Equity Saver Fund - Regular Plan - Regular IDCW;12.57;01-Mar-2024
 
Bandhan Mutual Fund
 
108995;INF194K01581;-;BANDHAN Equity Savings Fund - Regular Plan - Growth;28.383;01-Mar-2024
108992;INF194K01599;INF194K01607;BANDHAN Equity Savings Fund - Regular Plan - Monthly IDCW;14.697;01-Mar-2024
133682;INF194KA1XX2;INF194KA1XY0;BANDHAN Equity Savings Fund - Regular Plan -Annual IDCW;13.242;01-Mar-2024
108993;INF194K01565;INF194K01573;BANDHAN Equity Savings Fund -B-DIVIDEND;12.36084532;17-Feb-2017
108994;INF194K01557;-;BANDHAN Equity Savings Fund -B-GROWTH;16.0114;08-Jan-2015
143259;INF194KA16J0;INF194KA17J8;BANDHAN Equity Savings Fund- Regular Plan -Quarterly IDCW;12.857;01-Mar-2024
143258;INF194KA19J4;INF194KA10K1;BANDHAN Equity Savings Fund-Direct Plan -Quarterly IDCW;13.272;01-Mar-2024
133681;INF194KA1YA8;INF194KA1YB6;BANDHAN Equity Savings Fund-Direct Plan-Annual IDCW;14.423;01-Mar-2024
118477;INF194K01Z02;-;BANDHAN Equity Savings Fund-Direct Plan-Growth;31.104;01-Mar-2024
118476;INF194K01Z10;INF194K01Z28;BANDHAN Equity Savings Fund-Direct Plan-Monthly IDCW;16.045;01-Mar-2024
 
Baroda BNP Paribas Mutual Fund
 
147496;INF955L01IL3;-;Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth;15.4992;01-Mar-2024
147498;-;INF955L01IN9;Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW;13.5393;01-Mar-2024
147494;INF955L01II9;-;Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth;14.7559;01-Mar-2024
147495;-;INF955L01IK5;Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW;12.8838;01-Mar-2024
 
DSP Mutual Fund
 
136567;INF740KA1504;-;DSP Equity Savings Fund - Direct Plan - Growth;21.107;01-Mar-2024
136568;INF740KA1512;INF740KA1520;DSP Equity Savings Fund - Direct Plan - IDCW;12.946;01-Mar-2024
136569;INF740KA1538;INF740KA1546;DSP Equity Savings Fund - Direct Plan - IDCW - Monthly;16.222;01-Mar-2024
136570;INF740KA1553;INF740KA1561;DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly;16.221;01-Mar-2024
136563;INF740KA1439;-;DSP Equity Savings Fund - Regular Plan - Growth;19.054;01-Mar-2024
136564;INF740KA1447;INF740KA1454;DSP Equity Savings Fund - Regular Plan - IDCW;11.792;01-Mar-2024
136565;INF740KA1462;INF740KA1470;DSP Equity Savings Fund - Regular Plan - IDCW - Monthly;13.323;01-Mar-2024
136566;INF740KA1488;INF740KA1496;DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly;13.394;01-Mar-2024
 
Edelweiss Mutual Fund
 
140350;INF843K01KD6;-;Edelweiss Equity Savings Fund - Direct Plan - Bonus Option;23.9535;01-Mar-2024
140347;INF843K01KC8;-;Edelweiss Equity Savings Fund - Direct Plan - Growth Option;23.9454;01-Mar-2024
140348;INF843K01KE4;INF843K01KF1;Edelweiss Equity Savings Fund - Direct Plan - IDCW Option;17.4063;01-Mar-2024
141933;INF754K01IN8;INF754K01IO6;Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option;15.2672;01-Mar-2024
140352;INF843K01KH7;-;Edelweiss Equity Savings Fund - Regular Plan - Bonus Option;21.9983;01-Mar-2024
140351;INF843K01KG9;-;Edelweiss Equity Savings Fund - Regular Plan - Growth Option;21.9867;01-Mar-2024
140349;INF843K01KI5;INF843K01KJ3;Edelweiss Equity Savings Fund - Regular Plan - IDCW Option;15.1957;01-Mar-2024
141934;INF754K01IP3;INF754K01IQ1;Edelweiss Equity Savings Fund - Regular Plan - Monthly - IDCW Option;13.7989;01-Mar-2024
 
Franklin Templeton Mutual Fund
 
144462;INF090I01PC9;INF090I01PB1;Franklin India Equity Savings Fund - Direct - IDCW ;13.9339;01-Mar-2024
144465;INF090I01PH8;INF090I01PG0;Franklin India Equity Savings Fund - Direct - Monthly - IDCW;13.1972;01-Mar-2024
144467;INF090I01PL0;INF090I01PK2;Franklin India Equity Savings Fund - Direct - Quarterly - IDCW;12.9189;01-Mar-2024
144468;INF090I01OZ3;INF090I01OY6;Franklin India Equity Savings Fund - IDCW ;12.8324;01-Mar-2024
144464;INF090I01PF2;INF090I01PE5;Franklin India Equity Savings Fund - Monthly - IDCW;12.6372;01-Mar-2024
144463;INF090I01PJ4;INF090I01PI6;Franklin India Equity Savings Fund - Quarterly - IDCW;11.8120;01-Mar-2024
144461;INF090I01PA3;-;Franklin India Equity Savings Fund- Growth;14.8319;01-Mar-2024
144466;INF090I01PD7;-;Franklin India Equity Savings Fund- Growth Direct;16.0314;01-Mar-2024
 
HDFC Mutual Fund
 
119128;INF179K01XT4;-;HDFC Equity Savings Fund - Growth Option - Direct Plan;65.963;01-Mar-2024
101585;INF179K01AM7;-;HDFC Equity Savings Fund - GROWTH PLAN;59.704;01-Mar-2024
119129;INF179K01XR8;INF179K01XS6;HDFC Equity Savings Fund - IDCW Option - Direct Plan;14.999;01-Mar-2024
101586;INF179K01AK1;INF179K01AL9;HDFC Equity Savings Fund - IDCW PLAN;12.934;01-Mar-2024
 
HSBC Mutual Fund
 
151060;INF917K01GE4;-;HSBC Equity Savings Fund - Direct Growth;31.4121;01-Mar-2024
151061;INF917K01E37;INF917K01GA2;HSBC Equity Savings Fund - Direct Monthly IDCW;16.1641;01-Mar-2024
151059;INF917K01GD6;INF917K01GC8;HSBC Equity Savings Fund - Direct Quarterly IDCW;16.9451;01-Mar-2024
151058;INF917K01AA5;-;HSBC Equity Savings Fund - Regular Growth;28.6666;01-Mar-2024
151056;INF917K01965;INF917K01973;HSBC Equity Savings Fund - Regular Monthly IDCW;14.4154;01-Mar-2024
151057;INF917K01981;INF917K01999;HSBC Equity Savings Fund - Regular Quarterly IDCW;15.5384;01-Mar-2024
 
ICICI Prudential Mutual Fund
 
133051;INF109KA14I5;-;ICICI Prudential Equity Savings Fund - Cumulative option;20.19;01-Mar-2024
133054;INF109KA11J9;-;ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option;21.53;01-Mar-2024
133056;INF109KA14J3;INF109KA17J6;ICICI Prudential Equity Savings Fund - Direct Plan - Half Yearly IDCW;15.60;16-Sep-2022
133049;INF109KA12J7;INF109KA15J0;ICICI Prudential Equity Savings Fund - Direct Plan - Monthly IDCW;14.38;16-Sep-2022
133052;INF109KA13J5;INF109KA16J8;ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW;15.09;01-Mar-2024
133057;INF109KA17I8;INF109KA10J1;ICICI Prudential Equity Savings Fund - Half Yearly IDCW;14.35;16-Sep-2022
133050;INF109KA15I2;INF109KA18I6;ICICI Prudential Equity Savings Fund - Monthly IDCW;12.17;16-Sep-2022
133053;INF109KA16I0;INF109KA19I4;ICICI Prudential Equity Savings Fund - Quarterly IDCW;12.98;01-Mar-2024
 
Invesco Mutual Fund
 
146457;INF205KA1049;-;Invesco India Equity Savings Fund - Direct Plan - Growth;16.0619;01-Mar-2024
146458;INF205KA1064;INF205KA1031;Invesco India Equity Savings Fund - Direct Plan - IDCW (Payout / Reinvestment);16.0029;01-Mar-2024
146456;INF205KA1023;-;Invesco India Equity Savings Fund - Regular Plan - Growth;14.7553;01-Mar-2024
146455;INF205KA1015;INF205KA1056;Invesco India Equity Savings Fund - Regular Plan - IDCW (Payout / Reinvestment);14.7544;01-Mar-2024
 
Kotak Mahindra Mutual Fund
 
131373;INF174K01D28;-;Kotak Equity Savings Fund - Direct - Growth;25.198;01-Mar-2024
131375;INF174K01D36;INF174K01D51;Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option;18.0897;01-Mar-2024
131372;INF174K01C78;-;Kotak Equity Savings Fund - Regular - Growth;23.2965;01-Mar-2024
131374;INF174K01C86;INF174K01D02;Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option;17.0568;01-Mar-2024
 
LIC Mutual Fund
 
151952;INF397L01AZ5;-;LIC MF Equity Savings Fund-Direct Plan-Growth;27.2377;01-Mar-2024
151953;INF397L01BA6;INF397L01BB4;LIC MF Equity Savings Fund-Direct Plan-Monthly Dividend;18.4028;01-Mar-2024
